x,t=3.60e+02s,t=7.20e+02s,t=3.60e+03s,t=2.16e+04s
8.332665330661322492e-03,7.434713633095912448e+18,6.746943661515963105e+20,7.475928600220606136e+22,1.111132166559272880e+23
8.364729458917835592e-03,7.014771926442430464e+18,6.479516802552117330e+20,7.325470155357613877e+22,1.089763916320082976e+23
8.348697394789578174e-03,7.221780191134837760e+18,6.612020028261996954e+20,7.400650902457451492e+22,1.100448019022430916e+23
8.380761523046093009e-03,6.813539543288291328e+18,6.349393995458007532e+20,7.250385010275645391e+22,1.079079773676555972e+23
8.364729458917835592e-03,7.014778714691511296e+18,6.479518572607643320e+20,7.325469907960837072e+22,1.089763873531383041e+23
8.396793587174348691e-03,6.617917325610821632e+18,6.221606898021772820e+20,7.175394847451284242e+22,1.068395633003784275e+23
8.380761523046093009e-03,6.813546146991637504e+18,6.349395732360512143e+20,7.250384757301867813e+22,1.079079730036307300e+23
8.412825651302604374e-03,6.427750740984625152e+18,6.096113251790789018e+20,7.100498802843909200e+22,1.057711494250792495e+23
8.396793587174348691e-03,6.617923749452690432e+18,6.221608602124381061e+20,7.175394588731659990e+22,1.068395588486310176e+23
8.428857715430861791e-03,6.242889353623151616e+18,5.972871435486763418e+20,7.025696010136143580e+22,1.047027357365488551e+23
8.412825651302604374e-03,6.427756989528949760e+18,6.096114923438433894e+20,7.100498538202758172e+22,1.057711448829375084e+23
8.444889779559119208e-03,6.063186717677342720e+18,5.851840455343078769e+20,6.950985600755327566e+22,1.036343222294607299e+23
8.428857715430861791e-03,6.242895431316269056e+18,5.972873075016075837e+20,7.025695739390603349e+22,1.047027311012313888e+23
8.460921843687374891e-03,5.888500273163732992e+18,5.732979935539871089e+20,6.876366703894977944e+22,1.025659088983657179e+23
8.444889779559119208e-03,6.063192628850631680e+18,5.851842063082247946e+20,6.950985323714958275e+22,1.036343174980708514e+23
8.476953907815630573e-03,5.718691244459209728e+18,5.616250108735967724e+20,6.801838446536209256e+22,1.014974957376851264e+23
8.460921843687374891e-03,5.888506022036208640e+18,5.732981511808527237e+20,6.876366420361370560e+22,1.025659040678852061e+23
8.492985971943887991e-03,5.553624541300897792e+18,5.501611806696957542e+20,6.727399953469296712e+22,1.004290827417052732e+23
8.476953907815630573e-03,5.718696835140074496e+18,5.616251653845037875e+20,6.801838156302582913e+22,1.014974908049681359e+23
8.509018036072145408e-03,5.393168662230894592e+18,5.389026451018314547e+20,6.653050347315149354e+22,9.936066990457085965e+22
8.492985971943887991e-03,5.553629977791989760e+18,5.501613320948508262e+20,6.727399656320055797e+22,1.004290777034715730e+23
8.525050100200401090e-03,5.237195600426918912e+18,5.278456043942763561e+20,6.578788748546744621e+22,9.829225722027721936e+22
8.509018036072145408e-03,5.393173948429072384e+18,5.389027934705369743e+20,6.653050043025353343e+22,9.936066475739821638e+22
8.541082164328656773e-03,5.085580751861303296e+18,5.169863159271015055e+20,6.504614275510573833e+22,9.722384468266261781e+22
8.525050100200401090e-03,5.237200740126399488e+18,5.278457497349126881e+20,6.578788436881643353e+22,9.829225196059361280e+22
8.557114228456914190e-03,4.938202825732166656e+18,5.063210933365025669e+20,6.430526044448202582e+22,9.615543228540011518e+22
8.541082164328656773e-03,5.085585748755949568e+18,5.169864582671062794e+20,6.504613956225075669e+22,9.722383930673815408e+22
8.573146292585169873e-03,4.794943757111545856e+18,4.958463056242817761e+20,6.356523169517686017e+22,9.508702002198959725e+22
8.557114228456914190e-03,4.938207683417688064e+18,5.063212327023508193e+20,6.430525717286272106e+22,9.615542678933860463e+22
8.589178356713425555e-03,4.655688621756345344e+18,4.855583762763811389e+20,6.282604762814939660e+22,9.401860788574720570e+22
8.573146292585169873e-03,4.794948479087598592e+18,4.958464420414577050e+20,6.356522834211697276e+22,9.508701440171827003e+22
8.605210420841682972e-03,4.520325553029964288e+18,4.754537823904054641e+20,6.208769934395241923e+22,9.295019586979594292e+22
8.589178356713425555e-03,4.655693211428672512e+18,4.855585097693568696e+20,6.282604419085082244e+22,9.401860213700731653e+22
8.621242484969940389e-03,4.388745660882648064e+18,4.655290538120269660e+20,6.135017792294640157e+22,9.188178396705532045e+22
8.605210420841682972e-03,4.520330013712396800e+18,4.754539129826116239e+20,6.208769581948766834e+22,9.295018998813188266e+22
8.637274549098196072e-03,4.260842952840245760e+18,4.557807722801633690e+20,6.061347442551271981e+22,9.081337217022964846e+22
8.621242484969940389e-03,4.388749995799040000e+18,4.655291815258205716e+20,6.135017430825115740e+22,9.188177794780298949e+22
8.653306613226451754e-03,4.136514256952079872e+18,4.462055705808634511e+20,5.987757989226723515e+22,8.974496047179498311e+22
8.637274549098196072e-03,4.260847165126366720e+18,4.557808971367968932e+20,6.061347071737776099e+22,9.081336600850377317e+22
8.669338677354709172e-03,4.015659146649925120e+18,4.368001317097919611e+20,5.914248534427358252e+22,8.867654886398709727e+22
8.653306613226451754e-03,4.136518349657464320e+18,4.462056926004481229e+20,5.987757608732973649e+22,8.974495416247680133e+22
8.685370741482966589e-03,3.898179867470720000e+18,4.275611880432245801e+20,5.840818178325618255e+22,8.760813733878725345e+22
8.669338677354709172e-03,4.015663122739648000e+18,4.368002509112607375e+20,5.914248143900780370e+22,8.867654240170944338e+22
8.701402805611222271e-03,3.783981265597003776e+18,4.184855205174479421e+20,5.767466019181174351e+22,8.653972588790648354e+22
8.685370741482966589e-03,3.898183729827072512e+18,4.275613044442881065e+20,5.840817777396343531e+22,8.760813071791945889e+22
8.717434869739477954e-03,3.672970718169992192e+18,4.095699578164805632e+20,5.694191153362143438e+22,8.547131450276938200e+22
8.701402805611222271e-03,3.783985017021135360e+18,4.184856341345480868e+20,5.767465607460966262e+22,8.653971910253810287e+22
8.733466933867735371e-03,3.565058065331329536e+18,4.008113755680159171e+20,5.620992675366184157e+22,8.440290317449679182e+22
8.717434869739477954e-03,3.672974361383507456e+18,4.095700686647432315e+20,5.694190730443254399e+22,8.547130754669250976e+22
8.749498997995992788e-03,3.460155543950323200e+18,3.922066955474953175e+20,5.547869677841600112e+22,8.333449189388721534e+22
8.733466933867735371e-03,3.565061602977787392e+18,4.008114836611969188e+20,5.620992240820108971e+22,8.440289604118740625e+22
8.765531062124248471e-03,3.358177722994461696e+18,3.837528848901997855e+20,5.474821251608233378e+22,8.226608065139621180e+22
8.749498997995992788e-03,3.460158978596672512e+18,3.922068008979200082e+20,5.547869231217711985e+22,8.333448457648440816e+22
8.781563126252504153e-03,3.259041440502106624e+18,3.754469553112775393e+20,5.401846485678390719e+22,8.119766943711381527e+22
8.765531062124248471e-03,3.358181057132401152e+18,3.837529875086998241e+20,5.474820792432356177e+22,8.226607314268017656e+22
8.797595190380761571e-03,3.162665742117072896e+18,3.672859623336095908e+20,5.328944467277618820e+22,8.012925824074190212e+22
8.781563126252504153e-03,3.259044676549409280e+18,3.754470552071233864e+20,5.401846013451242884e+22,8.119766172948252695e+22
8.813627254509018988e-03,3.068971821145680384e+18,3.592670045234123244e+20,5.256114281865436725e+22,7.906084705156816962e+22
8.797595190380761571e-03,3.162668882418804736e+18,3.672860595144336343e+20,5.328943981473136483e+22,8.012925032618499506e+22
8.829659318637274670e-03,2.977882960097617408e+18,3.513872227334715474e+20,5.183355013155880383e+22,7.799243585843850379e+22
8.813627254509018988e-03,3.068974867975346176e+18,3.592670989951265669e+20,5.256113781928928215e+22,7.906083892163935574e+22
8.845691382765530353e-03,2.889324473673119744e+18,3.436437993539184886e+20,5.110665743137889478e+22,7.692402464972652885e+22
8.829659318637274670e-03,2.977885915658233856e+18,3.513873145001780838e+20,5.183354498502054065e+22,7.799242750422520588e+22
8.861723446893787770e-03,2.803223653159538176e+18,3.360339575704553390e+20,5.038045552095687554e+22,7.585561341330144520e+22
8.845691382765530353e-03,2.889327340098209792e+18,3.436438884178140201e+20,5.110665213148732273e+22,7.692401606181775213e+22
8.877755511022045187e-03,2.719509712201313280e+18,3.285549606299144684e+20,4.965493518628866019e+22,7.478720213649316643e+22
8.861723446893787770e-03,2.803226432514039808e+18,3.360340439317223834e+20,5.038045006118128714e+22,7.585560458175231033e+22
8.893787575150300870e-03,2.638113733908003840e+18,3.212041111130623836e+20,4.893008719672349032e+22,7.371879080605343810e+22
8.877755511022045187e-03,2.719512406482378752e+18,3.285550442866067374e+20,4.965492955972263897e+22,7.478719305078639742e+22
8.909819639278556552e-03,2.558968619266017792e+18,3.139787502145435730e+20,4.820590230516095831e+22,7.265037940811405407e+22
8.893787575150300870e-03,2.638116345045725696e+18,3.212041920609756119e+20,4.893008139605727878e+22,7.371878145505725986e+22
8.925851703406813969e-03,2.482009036820403200e+18,3.068762570298722222e+20,4.748237124824663799e+22,7.158196792814142384e+22
8.909819639278556552e-03,2.558971149124045824e+18,3.139788284470792028e+20,4.820589632265189641e+22,7.265036978003727981e+22
8.941883767535069652e-03,2.407171373593606656e+18,2.998940478493664870e+20,4.675948474656490521e+22,7.051355635088811151e+22
8.925851703406813969e-03,2.482011487196450304e+18,3.068763325378845082e+20,4.748236507568645603e+22,7.158195801048360996e+22
8.957915831663325334e-03,2.334393687209010176e+18,2.930295754589110600e+20,4.603723350482807580e+22,6.944514466033693413e+22
8.941883767535069652e-03,2.407173746219832320e+18,2.998941206209934787e+20,4.675947837524397156e+22,7.051354613038503166e+22
8.973947895791582752e-03,2.263615659187831552e+18,2.862803284474750566e+20,4.531560821206365608e+22,6.837673283964322290e+22
8.957915831663325334e-03,2.334395983752291328e+18,2.930296454793949676e+20,4.603722692549687640e+22,6.944513412290200994e+22
8.989979959919840169e-03,2.194778549388441856e+18,2.796438305212599501e+20,4.459459954179775136e+22,6.730832087106991214e+22
8.973947895791582752e-03,2.263617881249895168e+18,2.862803956989596467e+20,4.531560141489007965e+22,6.837672197030239483e+22
9.006012024048095851e-03,2.127825151557955328e+18,2.731176398243833446e+20,4.387419815223377684e+22,6.623990873591621091e+22
8.989979959919840169e-03,2.194780698505841920e+18,2.796438949825691648e+20,4.459459251632047391e+22,6.730830965389071378e+22
9.022044088176351534e-03,2.062699749966642944e+18,2.666993482659937649e+20,4.315439468642753629e+22,6.517149641443988262e+22
9.006012024048095851e-03,2.127827229201897472e+18,2.731177014707790152e+20,4.387419088731110795e+22,6.623989715392972141e+22
9.038076152304608951e-03,1.999348077096294400e+18,2.603865808537223823e+20,4.243517977245729266e+22,6.410308388577158051e+22
9.022044088176351534e-03,2.062701757542638336e+18,2.666994070689074708e+20,4.315438717018132447e+22,6.517148444955528030e+22
9.054108216432866368e-03,1.937717272354314240e+18,2.541769950333583360e+20,4.171654402358841128e+22,6.303467112782135663e+22
9.038076152304608951e-03,1.999350015943619328e+18,2.603866367804600812e+20,4.243517199221088322e+22,6.410307151868191362e+22
9.070140280561122051e-03,1.877755841785863680e+18,2.480682800346438369e+20,4.099847803843132575e+22,6.196625811717398882e+22
9.054108216432866368e-03,1.937719143745251584e+18,2.541770480467722240e+20,4.171653596579833787e+22,6.303465833789913039e+22
9.086172344689377733e-03,1.819413618757081344e+18,2.420581562230891807e+20,4.028097240109262517e+22,6.089784482897402318e+22
9.070140280561122051e-03,1.877757646924715520e+18,2.480683300927709512e+20,4.099846968861203104e+22,6.196624488235666925e+22
9.102204408817635151e-03,1.762641725582964224e+18,2.361443744577033339e+20,3.956401768131865870e+22,5.982943123679960944e+22
9.086172344689377733e-03,1.819415358778936064e+18,2.420582032787510395e+20,4.028096374373304448e+22,6.089783112563710073e+22
9.118236472945892568e-03,1.707392536073985024e+18,2.303247154545313382e+20,3.884760443463034051e+22,5.876101731252161426e+22
9.102204408817635151e-03,1.762643401552163072e+18,2.361444184580607508e+20,3.956400869978997051e+22,5.982941703961575424e+22
9.134268537074148250e-03,1.653619638976085760e+18,2.245969891558880051e+20,3.813172320244733470e+22,5.769260302614732472e+22
9.118236472945892568e-03,1.707394148982264320e+18,2.303247563405884129e+20,3.884759511108310532e+22,5.876100259430437120e+22
9.150300601202403933e-03,1.601277802279304704e+18,2.189590341051855667e+20,3.741636451220076888e+22,5.662418834564646856e+22
9.134268537074148250e-03,1.653621189740368640e+18,2.245970268619409326e+20,3.813171351769748550e+22,5.769258775767728469e+22
9.166332665330661350e-03,1.550322938370772736e+18,2.134087168272484270e+20,3.670151887743393517e+22,5.555577323675802455e+22
9.150300601202403933e-03,1.601279291739091968e+18,2.189590685582079427e+20,3.741635444560274601e+22,5.662417249547782717e+22
9.182364729458918767e-03,1.500712070008277504e+18,2.079439312139996037e+20,3.598717679788771141e+22,5.448735766277437522e+22
9.166332665330661350e-03,1.550324367285069056e+18,2.134087479462033818e+20,3.670150840673849940e+22,5.555575677100238255e+22
9.198396793587174450e-03,1.452403297091088896e+18,2.025625979154073846e+20,3.527332875956912547e+22,5.341894158429904385e+22
9.182364729458918767e-03,1.500713439051999488e+18,2.079439589090692628e+20,3.598716589908324411e+22,5.448734054485873551e+22
9.214428857715430132e-03,1.405355764205302784e+18,1.972626637355820646e+20,3.455996523480075154e+22,5.235052495897550756e+22
9.198396793587174450e-03,1.452404606850898944e+18,2.025626220871276298e+20,3.527331740670346710e+22,5.341892377469456587e+22
9.230460921843687550e-03,1.359529628921353728e+18,1.920421010339075523e+20,3.384707668224848062e+22,5.128210774118264052e+22
9.214428857715430132e-03,1.405357015174772224e+18,1.972626842738706022e+20,3.455995339978124663e+22,5.235050641489287499e+22
9.246492985971944967e-03,1.314886030821791488e+18,1.868989071310893548e+20,3.313465354692430555e+22,5.021368988169198056e+22
9.230460921843687550e-03,1.359530821495363328e+18,1.920421178169677251e+20,3.384706433461668492e+22,5.128208841622887491e+22
9.262525050100200649e-03,1.271387061237834496e+18,1.818311037199960310e+20,3.242268626015937679e+22,4.914527132727979803e+22
9.246492985971944967e-03,1.314887165290049024e+18,1.868989200241706598e+20,3.313464065360135822e+22,5.021366972548262763e+22
9.278557114228456332e-03,1.228995733673697792e+18,1.768367362811716567e+20,3.171116523954395677e+22,4.807685202028809473e+22
9.262525050100200649e-03,1.271388137777400832e+18,1.818311125739910267e+20,3.242267278515806142e+22,4.914525028500034604e+22
9.294589178356713749e-03,1.187675954898042880e+18,1.719138735028958331e+20,3.100008088882866081e+22,4.700843189812758734e+22
9.278557114228456332e-03,1.228996752340354304e+18,1.768367409310234378e+20,3.171115114364191900e+22,4.807683003219610226e+22
9.310621242484969431e-03,1.147392496682317824e+18,1.670606067056548905e+20,3.028942359778123842e+22,4.594001089271110723e+22
9.294589178356713749e-03,1.187676915616309248e+18,1.719138737657839288e+20,3.100006612919646578e+22,4.700840889898637669e+22
9.326653306613225114e-03,1.108110968165971072e+18,1.622750492708796826e+20,2.957918374198921029e+22,4.487158892980667102e+22
9.310621242484969431e-03,1.147393399233900544e+18,1.670606023789234094e+20,3.028940812755778981e+22,4.593998681114290212e+22
9.342685370741482531e-03,1.069797788829172480e+18,1.575553360738176532e+20,2.886935168260305532e+22,4.380316592829785702e+22
9.326653306613225114e-03,1.108111812176415616e+18,1.622750401296662528e+20,2.957916750979614638e+22,4.487156368755272974e+22
9.358717434869739948e-03,1.032420162053690112e+18,1.528996229203757629e+20,2.815991776600660535e+22,4.273474179933450902e+22
9.342685370741482531e-03,1.069798573752363648e+18,1.575553218683300413e+20,2.886933463198674295e+22,4.380313943936884906e+22
9.374749498997995631e-03,9.959460492530365440e+17,1.483060859877681398e+20,2.745087232340251378e+22,4.166631644535364308e+22
